episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
758,1.071843147277832,26,1.0,1.071843147277832,26,-1.0,1.0,0.0
759,0.42604637145996094,10,1.0,0.42604637145996094,10,-1.0,0.0,0.0
760,1.0892088413238525,26,1.0,1.0892088413238525,26,-1.0,1.0,0.0
761,1.070551872253418,26,1.0,1.0714404582977295,26,-1.0,1.0,0.0
762,0.42600488662719727,10,-1.0,0.42600488662719727,10,1.0,0.0,0.0
763,1.0713210105895996,26,1.0,1.0722131729125977,26,-1.0,1.0,0.0
764,1.0888769626617432,26,1.0,1.0888769626617432,26,-1.0,1.0,0.0
765,1.8007886409759521,43,-1.0,1.8017687797546387,43,1.0,1.0,1.0
766,1.086850881576538,26,1.0,1.087843418121338,26,-1.0,1.0,0.0
767,0.40902113914489746,10,1.0,0.41001439094543457,10,-1.0,0.0,0.0
768,1.804267168045044,43,-1.0,1.805264949798584,43,1.0,1.0,1.0
769,1.7995657920837402,43,-1.0,1.8005390167236328,43,1.0,1.0,1.0
770,1.076322317123413,26,1.0,1.076322317123413,26,-1.0,1.0,0.0
771,1.085730791091919,26,1.0,1.0867245197296143,26,-1.0,1.0,0.0
772,1.7896254062652588,43,1.0,1.790618658065796,43,-1.0,1.0,1.0
773,1.0870018005371094,26,-1.0,1.0878992080688477,26,1.0,0.0,1.0
774,1.0918774604797363,26,-1.0,1.0918774604797363,26,1.0,0.0,1.0
775,1.071173906326294,26,1.0,1.0721666812896729,26,-1.0,1.0,0.0
776,1.090811014175415,26,-1.0,1.090811014175415,26,1.0,0.0,1.0
777,0.4077146053314209,10,-1.0,0.4086124897003174,10,1.0,0.0,0.0
778,1.7029428482055664,41,1.0,1.7039408683776855,41,-1.0,1.0,1.0
779,1.0742955207824707,26,-1.0,1.0742955207824707,26,1.0,0.0,1.0
780,1.8096120357513428,43,1.0,1.8105857372283936,43,-1.0,1.0,1.0
781,0.4089975357055664,10,1.0,0.4089975357055664,10,-1.0,0.0,0.0
782,1.087338924407959,26,1.0,1.087338924407959,26,-1.0,1.0,0.0
783,0.40666794776916504,10,-1.0,0.4065589904785156,10,1.0,0.0,0.0
784,1.0885107517242432,26,1.0,1.0895044803619385,26,-1.0,1.0,0.0
785,0.40892529487609863,10,1.0,0.40892529487609863,10,-1.0,0.0,0.0
786,1.0920608043670654,26,-1.0,1.0920608043670654,26,1.0,0.0,1.0
787,0.41739797592163086,10,-1.0,0.41739797592163086,10,1.0,0.0,0.0
788,1.0721635818481445,26,1.0,1.0721635818481445,26,-1.0,1.0,0.0
789,1.8095664978027344,43,-1.0,1.80857253074646,43,1.0,1.0,1.0
790,0.40764927864074707,10,1.0,0.40764927864074707,10,-1.0,0.0,0.0
791,2.956604242324829,71,-1.0,2.956604242324829,71,1.0,0.0,1.0
792,1.739854097366333,42,1.0,1.740851640701294,42,-1.0,1.0,1.0
793,1.804891586303711,43,-1.0,1.8048956394195557,43,1.0,1.0,1.0
794,0.4099550247192383,10,1.0,0.4099550247192383,10,-1.0,0.0,0.0
795,0.42348790168762207,10,-1.0,0.42348790168762207,10,1.0,0.0,0.0
796,0.4080486297607422,10,1.0,0.4089357852935791,10,-1.0,0.0,0.0
797,1.7535045146942139,42,1.0,1.7535045146942139,42,-1.0,1.0,1.0
798,1.0900726318359375,26,-1.0,1.0900726318359375,26,1.0,0.0,1.0
799,1.074026107788086,26,-1.0,1.0749173164367676,26,1.0,0.0,1.0
800,1.0899569988250732,26,-1.0,1.0899569988250732,26,1.0,0.0,1.0
801,3.999079942703247,96,1.0,3.999079942703247,96,-1.0,1.0,1.0
802,1.0742671489715576,26,-1.0,1.0742912292480469,26,1.0,0.0,1.0
803,1.0903236865997314,26,1.0,1.0913240909576416,26,-1.0,1.0,0.0
804,1.0896174907684326,26,1.0,1.0906155109405518,26,-1.0,1.0,0.0
805,1.0732760429382324,26,-1.0,1.0741662979125977,26,1.0,0.0,1.0
806,0.42531919479370117,10,-1.0,0.4262075424194336,10,1.0,0.0,0.0
807,1.0711162090301514,26,-1.0,1.0721142292022705,26,1.0,0.0,1.0
808,1.0906612873077393,26,-1.0,1.0906612873077393,26,1.0,0.0,1.0
809,1.446615219116211,35,-1.0,1.4476072788238525,35,1.0,1.0,1.0
810,1.0884411334991455,26,-1.0,1.0893325805664062,26,1.0,0.0,1.0
811,1.0735368728637695,26,-1.0,1.0725762844085693,26,1.0,0.0,1.0
812,0.4250607490539551,10,1.0,0.4260544776916504,10,-1.0,0.0,0.0
813,1.0723235607147217,26,-1.0,1.0723235607147217,26,1.0,0.0,1.0
814,0.42693567276000977,10,1.0,0.427933931350708,10,-1.0,0.0,0.0
815,1.0725889205932617,26,-1.0,1.0734822750091553,26,1.0,0.0,1.0
816,1.0892930030822754,26,-1.0,1.0902855396270752,26,1.0,0.0,1.0
817,1.0722522735595703,26,-1.0,1.0722522735595703,26,1.0,0.0,1.0
818,9.505254745483398,228,-1.0,9.50625228881836,228,1.0,2.0,2.0
819,1.8049046993255615,43,1.0,1.8058974742889404,43,-1.0,1.0,1.0
820,2.1304426193237305,51,1.0,2.1314361095428467,51,-1.0,2.0,1.0
821,0.40964198112487793,10,1.0,0.40964198112487793,10,-1.0,0.0,0.0
822,4.000899314880371,96,1.0,4.000899314880371,96,-1.0,1.0,1.0
823,0.42506980895996094,10,1.0,0.42606306076049805,10,-1.0,0.0,0.0
824,1.0735633373260498,26,1.0,1.0735633373260498,26,-1.0,1.0,0.0
825,1.8051385879516602,43,1.0,1.8051385879516602,43,-1.0,1.0,1.0
826,2.127291679382324,51,-1.0,2.127291679382324,51,1.0,1.0,2.0
827,1.0884461402893066,26,-1.0,1.0884461402893066,26,1.0,0.0,1.0
828,1.7395539283752441,42,1.0,1.7395539283752441,42,-1.0,1.0,1.0
829,1.8114466667175293,43,-1.0,1.8114466667175293,43,1.0,1.0,1.0
830,0.4075641632080078,10,-1.0,0.4075641632080078,10,1.0,0.0,0.0
831,1.0865890979766846,26,-1.0,1.0865890979766846,26,1.0,0.0,1.0
832,1.089005470275879,26,1.0,1.090003252029419,26,-1.0,1.0,0.0
833,1.7422680854797363,42,-1.0,1.7422680854797363,42,1.0,1.0,1.0
834,1.8026394844055176,43,1.0,1.8036317825317383,43,-1.0,1.0,1.0
835,1.074702262878418,26,-1.0,1.075594425201416,26,1.0,0.0,1.0
836,1.671778917312622,40,-1.0,1.6727383136749268,40,1.0,1.0,1.0
837,1.091078758239746,26,1.0,1.0920755863189697,26,-1.0,1.0,0.0
838,0.4077892303466797,10,-1.0,0.4077892303466797,10,1.0,0.0,0.0
839,1.0930583477020264,26,1.0,1.09407639503479,26,-1.0,1.0,0.0
840,0.40836238861083984,10,1.0,0.40935683250427246,10,-1.0,0.0,0.0
841,1.089770793914795,26,-1.0,1.089770793914795,26,1.0,0.0,1.0
842,2.9462528228759766,71,1.0,2.9462528228759766,71,-1.0,1.0,0.0
843,1.0717778205871582,26,1.0,1.072774887084961,26,-1.0,1.0,0.0
844,1.80018949508667,43,1.0,1.80018949508667,43,-1.0,1.0,1.0
845,1.4800844192504883,35,1.0,1.4810776710510254,35,-1.0,1.0,1.0
846,1.0886263847351074,26,1.0,1.0886263847351074,26,-1.0,1.0,0.0
847,1.7516965866088867,42,1.0,1.752690076828003,42,-1.0,1.0,1.0
848,1.088879108428955,26,-1.0,1.088879108428955,26,1.0,0.0,1.0
849,1.0714268684387207,26,-1.0,1.0724241733551025,26,1.0,0.0,1.0
850,1.8031020164489746,43,1.0,1.8040986061096191,43,-1.0,1.0,1.0
851,1.090599536895752,26,1.0,1.0915923118591309,26,-1.0,1.0,0.0
852,2.957754135131836,71,1.0,2.9587509632110596,71,-1.0,1.0,0.0
853,0.40865182876586914,10,1.0,0.40964531898498535,10,-1.0,0.0,0.0
854,1.8043544292449951,43,1.0,1.8052451610565186,43,-1.0,1.0,1.0
855,1.8069813251495361,43,-1.0,1.8069801330566406,43,1.0,1.0,1.0
856,1.0929419994354248,26,-1.0,1.0938329696655273,26,1.0,0.0,1.0
857,1.7916278839111328,43,-1.0,1.7916278839111328,43,1.0,1.0,1.0
858,1.4683403968811035,35,-1.0,1.4683403968811035,35,1.0,1.0,1.0
859,0.37584471702575684,9,-1.0,0.37584471702575684,9,1.0,0.0,0.0
860,1.0744504928588867,26,1.0,1.0744504928588867,26,-1.0,1.0,0.0
861,1.8044278621673584,43,-1.0,1.8054218292236328,43,1.0,1.0,1.0
862,0.41039586067199707,10,-1.0,0.4113929271697998,10,1.0,0.0,0.0
863,1.7861239910125732,43,1.0,1.787121295928955,43,-1.0,1.0,1.0
864,1.7408452033996582,42,1.0,1.7408452033996582,42,-1.0,1.0,1.0
865,1.8067002296447754,43,-1.0,1.8067002296447754,43,1.0,1.0,1.0
866,1.0768156051635742,26,-1.0,1.0778090953826904,26,1.0,0.0,1.0
867,1.6683390140533447,40,-1.0,1.6693360805511475,40,1.0,1.0,1.0
868,1.805454969406128,43,1.0,1.8064541816711426,43,-1.0,1.0,1.0
869,1.0722112655639648,26,1.0,1.0722112655639648,26,-1.0,1.0,0.0
870,1.7543797492980957,42,-1.0,1.7552669048309326,42,1.0,1.0,1.0
871,1.0890445709228516,26,1.0,1.0890445709228516,26,-1.0,1.0,0.0
872,1.0744318962097168,26,-1.0,1.075394868850708,26,1.0,0.0,1.0
873,1.8037729263305664,43,-1.0,1.8037729263305664,43,1.0,1.0,1.0
874,1.0917840003967285,26,-1.0,1.0917840003967285,26,1.0,0.0,1.0
875,0.4150533676147461,10,-1.0,0.41605091094970703,10,1.0,0.0,0.0
876,0.4129190444946289,10,-1.0,0.4139258861541748,10,1.0,0.0,0.0
877,0.40892910957336426,10,1.0,0.40892910957336426,10,-1.0,0.0,0.0
878,1.0892996788024902,26,-1.0,1.09028959274292,26,1.0,0.0,1.0
879,1.7379519939422607,42,-1.0,1.7379519939422607,42,1.0,1.0,1.0
880,1.0933444499969482,26,-1.0,1.094343662261963,26,1.0,0.0,1.0
881,0.42464470863342285,10,-1.0,0.4245340824127197,10,1.0,0.0,0.0
882,1.0930986404418945,26,1.0,1.0940933227539062,26,-1.0,1.0,0.0
883,1.0806422233581543,26,-1.0,1.0806422233581543,26,1.0,0.0,1.0
884,1.7554173469543457,42,1.0,1.756410837173462,42,-1.0,1.0,1.0
885,1.0973732471466064,26,-1.0,1.0973732471466064,26,1.0,0.0,1.0
886,0.41054749488830566,10,1.0,0.4114413261413574,10,-1.0,0.0,0.0
887,0.40790390968322754,10,1.0,0.40790390968322754,10,-1.0,0.0,0.0
888,0.43013501167297363,10,-1.0,0.43113183975219727,10,1.0,0.0,0.0
889,1.7497613430023193,42,-1.0,1.7507538795471191,42,1.0,1.0,1.0
890,1.0838065147399902,26,1.0,1.0838065147399902,26,-1.0,1.0,0.0
891,1.669301986694336,40,1.0,1.6702964305877686,40,-1.0,1.0,1.0
892,1.8027515411376953,43,-1.0,1.8037152290344238,43,1.0,1.0,1.0
893,1.0732252597808838,26,-1.0,1.0732252597808838,26,1.0,0.0,1.0
894,1.0879499912261963,26,1.0,1.0889472961425781,26,-1.0,1.0,0.0
895,1.074446439743042,26,-1.0,1.074446439743042,26,1.0,0.0,1.0
896,1.7523818016052246,42,1.0,1.7533786296844482,42,-1.0,1.0,1.0
897,1.0900793075561523,26,-1.0,1.0900793075561523,26,1.0,0.0,1.0
898,1.6994428634643555,41,1.0,1.7004404067993164,41,-1.0,1.0,1.0
899,1.7397382259368896,42,-1.0,1.7407317161560059,42,1.0,1.0,1.0
900,1.0867698192596436,26,1.0,1.0877671241760254,26,-1.0,1.0,0.0
901,1.087839126586914,26,-1.0,1.088836431503296,26,1.0,0.0,1.0
902,1.070518970489502,26,-1.0,1.0715157985687256,26,1.0,0.0,1.0
903,1.0920021533966064,26,1.0,1.0920021533966064,26,-1.0,1.0,1.0
904,5.381178379058838,129,1.0,5.382178068161011,129,-1.0,1.0,1.0
905,1.8032031059265137,43,1.0,1.8032031059265137,43,-1.0,1.0,1.0
906,1.087029218673706,26,1.0,1.087029218673706,26,-1.0,1.0,0.0
907,1.7514252662658691,42,-1.0,1.7504308223724365,42,1.0,1.0,1.0
908,1.0909068584442139,26,1.0,1.0918006896972656,26,-1.0,1.0,0.0
909,1.0780096054077148,26,-1.0,1.0790073871612549,26,1.0,0.0,1.0
910,1.0875232219696045,26,1.0,1.0875232219696045,26,-1.0,1.0,0.0
911,1.0715293884277344,26,-1.0,1.0725269317626953,26,1.0,0.0,1.0
912,1.800175428390503,43,1.0,1.8011727333068848,43,-1.0,1.0,1.0
913,1.801316738128662,43,1.0,1.801316738128662,43,-1.0,1.0,1.0
914,1.8002712726593018,43,1.0,1.8012638092041016,43,-1.0,1.0,1.0
915,1.0890052318572998,26,1.0,1.0890052318572998,26,-1.0,1.0,0.0
916,1.0713903903961182,26,1.0,1.0713903903961182,26,-1.0,1.0,0.0
917,1.0916361808776855,26,-1.0,1.0916361808776855,26,1.0,0.0,1.0
918,1.0875282287597656,26,-1.0,1.0885260105133057,26,1.0,0.0,1.0
919,1.071556806564331,26,1.0,1.0725576877593994,26,-1.0,1.0,0.0
920,0.4256892204284668,10,-1.0,0.4256892204284668,10,1.0,0.0,0.0
921,1.7896430492401123,43,-1.0,1.7896430492401123,43,1.0,1.0,1.0
922,1.8019540309906006,43,-1.0,1.8029475212097168,43,1.0,1.0,1.0
923,1.0840609073638916,26,-1.0,1.0840609073638916,26,1.0,0.0,1.0
924,1.0875277519226074,26,1.0,1.0875277519226074,26,-1.0,1.0,0.0
925,1.0861692428588867,26,-1.0,1.0871634483337402,26,1.0,0.0,1.0
926,3.0113236904144287,72,1.0,3.012319803237915,72,-1.0,1.0,0.0
927,1.8039770126342773,43,1.0,1.8049495220184326,43,-1.0,1.0,1.0
928,1.8029837608337402,43,-1.0,1.8039770126342773,43,1.0,1.0,1.0
929,1.8070411682128906,43,1.0,1.8080384731292725,43,-1.0,1.0,1.0
930,0.408616304397583,10,-1.0,0.408616304397583,10,1.0,0.0,0.0
931,1.0914099216461182,26,-1.0,1.0924038887023926,26,1.0,0.0,1.0
932,1.803985834121704,43,-1.0,1.8048756122589111,43,1.0,1.0,1.0
933,1.0716705322265625,26,-1.0,1.0725631713867188,26,1.0,0.0,1.0
934,1.753241777420044,42,1.0,1.7542402744293213,42,-1.0,1.0,1.0
935,2.4666478633880615,59,-1.0,2.4676449298858643,59,1.0,1.0,2.0
936,1.086756706237793,26,1.0,1.086756706237793,26,-1.0,1.0,0.0
937,1.7454321384429932,42,-1.0,1.7454321384429932,42,1.0,1.0,1.0
938,1.0903129577636719,26,1.0,1.0913066864013672,26,-1.0,1.0,0.0
939,1.0896122455596924,26,-1.0,1.090606689453125,26,1.0,0.0,1.0
940,1.4640705585479736,35,1.0,1.4650638103485107,35,-1.0,1.0,1.0
941,1.0776705741882324,26,1.0,1.0776705741882324,26,-1.0,1.0,0.0
942,1.6698393821716309,40,-1.0,1.6707327365875244,40,1.0,1.0,2.0
943,0.427248477935791,10,-1.0,0.427248477935791,10,1.0,0.0,0.0
944,1.7369318008422852,42,-1.0,1.737924337387085,42,1.0,1.0,1.0
945,1.0897135734558105,26,-1.0,1.0906050205230713,26,1.0,0.0,1.0
946,1.0910234451293945,26,1.0,1.091019868850708,26,-1.0,1.0,0.0
947,1.7541112899780273,42,1.0,1.7541112899780273,42,-1.0,1.0,1.0
948,1.8063466548919678,43,-1.0,1.8073389530181885,43,1.0,1.0,1.0
949,1.8056037425994873,43,1.0,1.8056037425994873,43,-1.0,1.0,1.0
950,0.37598371505737305,9,-1.0,0.37598371505737305,9,1.0,0.0,0.0
951,1.0731661319732666,26,-1.0,1.074159860610962,26,1.0,0.0,1.0
952,0.426882266998291,10,1.0,0.426882266998291,10,-1.0,0.0,0.0
953,0.4082345962524414,10,1.0,0.4082345962524414,10,-1.0,0.0,0.0
954,1.8016772270202637,43,-1.0,1.8016772270202637,43,1.0,1.0,1.0
955,1.0913448333740234,26,-1.0,1.0923421382904053,26,1.0,0.0,1.0
956,1.7860291004180908,43,-1.0,1.7860891819000244,43,1.0,1.0,1.0
957,1.079622507095337,26,1.0,1.079622507095337,26,-1.0,1.0,0.0
958,1.0879366397857666,26,1.0,1.0879366397857666,26,-1.0,1.0,0.0
959,1.0894732475280762,26,-1.0,1.0904428958892822,26,1.0,0.0,1.0
960,0.4075779914855957,10,-1.0,0.4075779914855957,10,1.0,0.0,0.0
961,1.0887527465820312,26,1.0,1.0897455215454102,26,-1.0,1.0,0.0
962,1.0749588012695312,26,1.0,1.0749588012695312,26,-1.0,1.0,0.0
963,1.0892574787139893,26,-1.0,1.090254545211792,26,1.0,0.0,1.0
964,1.0883891582489014,26,-1.0,1.0883891582489014,26,1.0,0.0,1.0
965,1.07613205909729,26,-1.0,1.07613205909729,26,1.0,0.0,1.0
966,1.0882081985473633,26,-1.0,1.0892019271850586,26,1.0,0.0,1.0
967,1.0720610618591309,26,1.0,1.0720610618591309,26,-1.0,1.0,0.0
968,0.42529964447021484,10,1.0,0.42629218101501465,10,-1.0,0.0,0.0
969,1.0717971324920654,26,-1.0,1.0727624893188477,26,1.0,0.0,1.0
970,1.0920612812042236,26,1.0,1.0930593013763428,26,-1.0,1.0,0.0
971,1.0747718811035156,26,1.0,1.0756633281707764,26,-1.0,1.0,0.0
972,1.088064193725586,26,1.0,1.088064193725586,26,-1.0,1.0,0.0
973,1.0882081985473633,26,1.0,1.0882081985473633,26,-1.0,1.0,0.0
974,1.7983648777008057,43,1.0,1.7993526458740234,43,-1.0,1.0,1.0
975,1.0727779865264893,26,1.0,1.0737743377685547,26,-1.0,1.0,0.0
976,2.951645612716675,71,-1.0,2.952639102935791,71,1.0,0.0,1.0
977,1.0877490043640137,26,-1.0,1.0887243747711182,26,1.0,0.0,1.0
978,1.0899271965026855,26,1.0,1.0909161567687988,26,-1.0,1.0,0.0
979,1.0905146598815918,26,-1.0,1.0905146598815918,26,1.0,0.0,1.0
980,0.37406444549560547,9,-1.0,0.3750579357147217,9,1.0,0.0,0.0
981,1.071962594985962,26,-1.0,1.071962594985962,26,1.0,0.0,1.0
982,1.8004624843597412,43,1.0,1.8004624843597412,43,-1.0,1.0,1.0
983,0.42699623107910156,10,-1.0,0.4278888702392578,10,1.0,0.0,0.0
984,1.073275089263916,26,-1.0,1.073275089263916,26,1.0,0.0,1.0
985,0.42459630966186523,10,-1.0,0.42459630966186523,10,1.0,0.0,0.0
986,1.0710906982421875,26,-1.0,1.071042537689209,26,1.0,0.0,1.0
987,1.087697982788086,26,1.0,1.087697982788086,26,-1.0,1.0,0.0
988,1.0889289379119873,26,1.0,1.0899224281311035,26,-1.0,1.0,0.0
989,0.41063427925109863,10,-1.0,0.41063427925109863,10,1.0,0.0,0.0
990,1.0875632762908936,26,-1.0,1.0875637531280518,26,1.0,0.0,1.0
991,0.40806150436401367,10,-1.0,0.4090301990509033,10,1.0,0.0,0.0
992,1.0881011486053467,26,-1.0,1.0890522003173828,26,1.0,0.0,1.0
993,1.7494194507598877,42,-1.0,1.7494194507598877,42,1.0,1.0,1.0
994,1.790637493133545,43,-1.0,1.7916364669799805,43,1.0,1.0,1.0
995,1.088136911392212,26,-1.0,1.0891342163085938,26,1.0,0.0,1.0
996,1.8024606704711914,43,-1.0,1.8024606704711914,43,1.0,1.0,1.0
997,0.41107797622680664,10,1.0,0.41107797622680664,10,-1.0,0.0,0.0
998,1.0890083312988281,26,1.0,1.0900022983551025,26,-1.0,1.0,0.0
999,1.0877690315246582,26,1.0,1.0877690315246582,26,-1.0,1.0,0.0
1000,1.088921308517456,26,-1.0,1.089918613433838,26,1.0,0.0,1.0
1001,1.801896095275879,43,1.0,1.8028929233551025,43,-1.0,1.0,1.0
1002,1.805314302444458,43,-1.0,1.806312084197998,43,1.0,1.0,1.0
1003,1.8029661178588867,43,-1.0,1.8039638996124268,43,1.0,1.0,1.0
1004,1.0879688262939453,26,-1.0,1.0889623165130615,26,1.0,0.0,1.0
1005,1.8042819499969482,43,-1.0,1.80527663230896,43,1.0,1.0,1.0
1006,1.8017423152923584,43,1.0,1.8017423152923584,43,-1.0,1.0,1.0
1007,2.467381238937378,59,-1.0,2.468378782272339,59,1.0,1.0,2.0
1008,1.0716559886932373,26,-1.0,1.0716559886932373,26,1.0,0.0,1.0
1009,1.752683401107788,42,1.0,1.7535672187805176,42,-1.0,1.0,1.0
1010,0.4097123146057129,10,-1.0,0.4097123146057129,10,1.0,0.0,0.0
1011,0.4241983890533447,10,-1.0,0.4241983890533447,10,1.0,0.0,0.0
1012,0.41486597061157227,10,1.0,0.41486597061157227,10,-1.0,0.0,0.0
1013,1.0872862339019775,26,-1.0,1.0882551670074463,26,1.0,0.0,1.0
1014,1.072009801864624,26,1.0,1.073002815246582,26,-1.0,1.0,0.0
1015,2.4636001586914062,59,1.0,2.4645934104919434,59,-1.0,2.0,1.0
1016,1.0905747413635254,26,-1.0,1.0915734767913818,26,1.0,0.0,1.0
1017,1.0750236511230469,26,1.0,1.0760188102722168,26,-1.0,1.0,0.0
1018,1.7527117729187012,42,-1.0,1.7527117729187012,42,1.0,1.0,1.0
1019,1.8037078380584717,43,-1.0,1.8037078380584717,43,1.0,1.0,1.0
1020,1.7885386943817139,43,-1.0,1.789428949356079,43,1.0,1.0,1.0
1021,1.808565616607666,43,-1.0,1.809457778930664,43,1.0,1.0,1.0
1022,1.0731024742126465,26,-1.0,1.0731024742126465,26,1.0,0.0,1.0
1023,1.0906670093536377,26,1.0,1.091568946838379,26,-1.0,1.0,0.0
1024,1.7940146923065186,43,-1.0,1.7950375080108643,43,1.0,1.0,1.0
1025,1.1775517463684082,28,1.0,1.1785457134246826,28,-1.0,1.0,1.0
1026,3.180899143218994,76,-1.0,3.1818971633911133,76,1.0,2.0,2.0
1027,1.0757145881652832,26,1.0,1.0757145881652832,26,-1.0,1.0,0.0
1028,0.4102473258972168,10,1.0,0.4102473258972168,10,-1.0,0.0,0.0
1029,1.0930283069610596,26,1.0,1.0930283069610596,26,-1.0,1.0,0.0
1030,2.4540321826934814,59,1.0,2.4540321826934814,59,-1.0,2.0,1.0
1031,1.0740933418273926,26,-1.0,1.0740933418273926,26,1.0,0.0,1.0
1032,1.0918529033660889,26,-1.0,1.0908195972442627,26,1.0,0.0,1.0
1033,0.40997934341430664,10,1.0,0.41097497940063477,10,-1.0,0.0,0.0
1034,1.088315725326538,26,-1.0,1.089313268661499,26,1.0,0.0,1.0
1035,1.0936708450317383,26,-1.0,1.0946705341339111,26,1.0,0.0,1.0
1036,1.7411293983459473,42,-1.0,1.742124080657959,42,1.0,1.0,1.0
1037,1.081977128982544,26,-1.0,1.0829744338989258,26,1.0,0.0,1.0
1038,0.4261314868927002,10,1.0,0.42712903022766113,10,-1.0,0.0,0.0
1039,1.0732393264770508,26,1.0,1.0732393264770508,26,-1.0,1.0,0.0
1040,1.0899767875671387,26,1.0,1.0908873081207275,26,-1.0,1.0,0.0
1041,0.407895565032959,10,1.0,0.4088783264160156,10,-1.0,0.0,0.0
1042,3.09299635887146,74,1.0,3.0942981243133545,74,-1.0,1.0,1.0
1043,0.4129152297973633,10,-1.0,0.4138913154602051,10,1.0,0.0,0.0
1044,1.0747020244598389,26,1.0,1.0747020244598389,26,-1.0,1.0,0.0
1045,1.8033807277679443,43,-1.0,1.8033807277679443,43,1.0,1.0,1.0
1046,1.0822036266326904,26,1.0,1.0832021236419678,26,-1.0,1.0,0.0
1047,1.0897645950317383,26,1.0,1.0897645950317383,26,-1.0,1.0,0.0
1048,0.40979647636413574,10,1.0,0.40979647636413574,10,-1.0,0.0,0.0
1049,0.42663073539733887,10,-1.0,0.42663073539733887,10,1.0,0.0,0.0
1050,1.0750088691711426,26,-1.0,1.0760033130645752,26,1.0,0.0,1.0
1051,1.7539925575256348,42,-1.0,1.7539925575256348,42,1.0,1.0,1.0
1052,0.41272807121276855,10,1.0,0.41272807121276855,10,-1.0,0.0,0.0
1053,1.0921223163604736,26,-1.0,1.0921223163604736,26,1.0,0.0,1.0
1054,1.0748343467712402,26,1.0,1.0758366584777832,26,-1.0,1.0,0.0
1055,3.0873589515686035,74,1.0,3.0893523693084717,74,-1.0,1.0,1.0
1056,0.3570225238800049,9,1.0,0.3579268455505371,9,-1.0,0.0,0.0
1057,1.089111328125,26,1.0,1.089111328125,26,-1.0,1.0,0.0
1058,1.071660041809082,26,1.0,1.071660041809082,26,-1.0,1.0,0.0
1059,0.42504048347473145,10,-1.0,0.42504048347473145,10,1.0,0.0,0.0
1060,1.076646327972412,26,-1.0,1.0776474475860596,26,1.0,0.0,1.0
1061,1.0919451713562012,26,-1.0,1.0929431915283203,26,1.0,0.0,1.0
1062,1.0807065963745117,26,1.0,1.0816781520843506,26,-1.0,1.0,0.0
1063,1.093479871749878,26,1.0,1.093479871749878,26,-1.0,1.0,0.0
1064,0.3791947364807129,9,1.0,0.3791947364807129,9,-1.0,0.0,0.0
1065,0.4095430374145508,10,1.0,0.4095430374145508,10,-1.0,0.0,1.0
1066,1.0898663997650146,26,1.0,1.0898663997650146,26,-1.0,1.0,0.0
1067,1.0701689720153809,26,1.0,1.0701689720153809,26,-1.0,1.0,0.0
1068,1.0902740955352783,26,1.0,1.0912721157073975,26,-1.0,1.0,0.0
1069,7.742725372314453,186,-1.0,7.743719577789307,186,1.0,1.0,2.0
1070,1.0912697315216064,26,1.0,1.0922636985778809,26,-1.0,1.0,0.0
1071,1.0755655765533447,26,1.0,1.0764524936676025,26,-1.0,1.0,0.0
1072,1.091240644454956,26,1.0,1.0922276973724365,26,-1.0,1.0,0.0
1073,1.7518954277038574,42,1.0,1.7528932094573975,42,-1.0,1.0,1.0
1074,1.0743134021759033,26,-1.0,1.0743134021759033,26,1.0,0.0,1.0
1075,1.7559311389923096,42,1.0,1.756831169128418,42,-1.0,1.0,1.0
1076,1.0730679035186768,26,-1.0,1.0739564895629883,26,1.0,0.0,1.0
1077,1.0774061679840088,26,-1.0,1.0783004760742188,26,1.0,0.0,1.0
1078,1.0887036323547363,26,-1.0,1.0896968841552734,26,1.0,0.0,1.0
1079,1.088799238204956,26,1.0,1.088799238204956,26,-1.0,1.0,0.0
1080,1.0713539123535156,26,1.0,1.072347640991211,26,-1.0,1.0,0.0
1081,1.8748805522918701,45,-1.0,1.8748805522918701,45,1.0,2.0,1.0
1082,1.073136329650879,26,1.0,1.0741298198699951,26,-1.0,1.0,0.0
1083,1.0889153480529785,26,-1.0,1.0899081230163574,26,1.0,0.0,1.0
1084,1.0748603343963623,26,1.0,1.0757601261138916,26,-1.0,1.0,0.0
1085,1.0896244049072266,26,-1.0,1.0896244049072266,26,1.0,0.0,1.0
1086,1.0767979621887207,26,-1.0,1.0767979621887207,26,1.0,0.0,1.0
1087,4.0561957359313965,97,-1.0,4.057087421417236,97,1.0,1.0,1.0
1088,1.0734312534332275,26,-1.0,1.0734312534332275,26,1.0,0.0,1.0
1089,1.0921146869659424,26,1.0,1.0921146869659424,26,-1.0,1.0,0.0
1090,1.0737903118133545,26,-1.0,1.0737903118133545,26,1.0,0.0,1.0
1091,1.0880680084228516,26,-1.0,1.0890648365020752,26,1.0,0.0,1.0
1092,0.4150397777557373,10,1.0,0.4160313606262207,10,-1.0,0.0,0.0
1093,1.752854585647583,42,-1.0,1.7538490295410156,42,1.0,1.0,1.0
1094,1.0764131546020508,26,1.0,1.0774075984954834,26,-1.0,1.0,0.0
1095,1.755760669708252,42,-1.0,1.755760669708252,42,1.0,1.0,1.0
1096,1.0747807025909424,26,-1.0,1.0747807025909424,26,1.0,0.0,1.0
1097,1.754434585571289,42,-1.0,1.7554280757904053,42,1.0,1.0,1.0
1098,1.0931544303894043,26,-1.0,1.0941522121429443,26,1.0,0.0,1.0
