episode,time,actions,reward,bounces_1,bounces_2
545,0.4258856773376465,10,-1.0,0.0,0.0
546,1.073298454284668,26,-1.0,0.0,1.0
547,1.095698356628418,26,-1.0,0.0,1.0
548,1.0897877216339111,26,1.0,1.0,0.0
549,1.0876710414886475,26,-1.0,0.0,1.0
550,1.072148323059082,26,-1.0,0.0,1.0
551,1.0916273593902588,26,1.0,1.0,0.0
552,1.2245585918426514,29,1.0,1.0,1.0
553,2.4525351524353027,59,-1.0,1.0,2.0
554,4.135490655899048,99,-1.0,1.0,2.0
555,0.4273695945739746,10,-1.0,0.0,0.0
556,1.087676763534546,26,-1.0,0.0,1.0
557,1.08967924118042,26,-1.0,0.0,1.0
558,4.116890907287598,99,-1.0,1.0,2.0
559,1.0723779201507568,26,-1.0,0.0,1.0
560,1.2143146991729736,29,1.0,1.0,1.0
561,1.2159109115600586,29,1.0,1.0,1.0
562,1.227034568786621,29,1.0,1.0,1.0
563,1.2086842060089111,29,1.0,1.0,1.0
564,2.0436079502105713,49,-1.0,1.0,1.0
565,2.965610980987549,71,1.0,1.0,0.0
566,1.2248234748840332,29,1.0,1.0,1.0
567,1.0889956951141357,26,-1.0,0.0,1.0
568,6.326042413711548,152,1.0,2.0,2.0
569,1.210495948791504,29,1.0,1.0,1.0
570,1.0873312950134277,26,-1.0,0.0,1.0
571,2.4438531398773193,59,-1.0,1.0,2.0
572,1.7578151226043701,42,-1.0,1.0,1.0
573,1.0755538940429688,26,-1.0,0.0,1.0
574,1.3284614086151123,32,-1.0,1.0,1.0
575,1.0890848636627197,26,-1.0,0.0,1.0
576,1.078120231628418,26,-1.0,0.0,1.0
577,1.0895075798034668,26,1.0,1.0,0.0
578,1.083186388015747,26,1.0,1.0,0.0
579,1.2108309268951416,29,1.0,1.0,1.0
580,4.135200023651123,99,-1.0,1.0,2.0
581,0.4089071750640869,10,-1.0,0.0,0.0
582,1.084298849105835,26,-1.0,0.0,1.0
583,0.4261288642883301,10,-1.0,0.0,0.0
584,1.1603004932403564,28,1.0,1.0,1.0
585,1.2242143154144287,29,1.0,1.0,1.0
586,0.40748047828674316,10,-1.0,0.0,0.0
587,1.0881407260894775,26,-1.0,0.0,1.0
588,1.212604284286499,29,1.0,1.0,1.0
589,1.0869619846343994,26,-1.0,0.0,1.0
590,1.1665027141571045,28,1.0,1.0,1.0
591,0.4573667049407959,11,-1.0,1.0,0.0
592,1.2229394912719727,29,1.0,1.0,1.0
593,0.42400670051574707,10,-1.0,0.0,0.0
594,0.4093813896179199,10,-1.0,0.0,0.0
595,1.2086060047149658,29,1.0,1.0,1.0
596,1.2247059345245361,29,1.0,1.0,1.0
597,1.07135009765625,26,-1.0,0.0,1.0
598,1.0890464782714844,26,1.0,1.0,0.0
599,1.2072508335113525,29,1.0,1.0,1.0
600,1.2241685390472412,29,1.0,1.0,1.0
601,2.462756395339966,59,-1.0,1.0,2.0
602,0.40708136558532715,10,-1.0,0.0,0.0
603,1.0915484428405762,26,-1.0,0.0,1.0
604,1.0707967281341553,26,-1.0,0.0,1.0
605,1.090616226196289,26,1.0,1.0,0.0
606,1.2116241455078125,29,1.0,1.0,1.0
607,0.40792131423950195,10,-1.0,0.0,0.0
608,1.0893490314483643,26,-1.0,0.0,1.0
609,1.2075541019439697,29,1.0,1.0,1.0
610,1.2255058288574219,29,1.0,1.0,1.0
611,1.208521842956543,29,1.0,1.0,1.0
612,0.4249908924102783,10,-1.0,0.0,0.0
613,1.1560664176940918,28,1.0,1.0,1.0
614,1.0890285968780518,26,-1.0,0.0,1.0
615,1.1596744060516357,28,1.0,1.0,1.0
616,4.133776664733887,99,-1.0,1.0,2.0
617,1.0870323181152344,26,-1.0,0.0,1.0
618,1.7544338703155518,42,1.0,1.0,1.0
619,1.2059826850891113,29,1.0,1.0,1.0
620,2.4805190563201904,59,-1.0,1.0,2.0
621,1.0702576637268066,26,-1.0,0.0,1.0
622,1.171050786972046,28,1.0,1.0,1.0
623,1.0887336730957031,26,-1.0,0.0,1.0
624,0.40843796730041504,10,-1.0,0.0,0.0
625,1.0873470306396484,26,-1.0,0.0,1.0
626,1.753556251525879,42,1.0,1.0,1.0
627,1.0703659057617188,26,-1.0,0.0,1.0
628,2.4499154090881348,59,-1.0,1.0,2.0
629,1.087766408920288,26,-1.0,0.0,1.0
630,1.2242982387542725,29,1.0,1.0,1.0
631,1.2079744338989258,29,1.0,1.0,1.0
632,1.2250759601593018,29,1.0,1.0,1.0
633,1.089914083480835,26,1.0,1.0,0.0
634,1.1718294620513916,28,1.0,1.0,1.0
635,1.2064909934997559,29,1.0,1.0,1.0
636,1.2252249717712402,29,1.0,1.0,1.0
637,1.0703942775726318,26,-1.0,0.0,1.0
638,1.0857322216033936,26,1.0,1.0,0.0
639,1.0858712196350098,26,-1.0,0.0,1.0
640,1.1723146438598633,28,1.0,1.0,1.0
641,1.2061169147491455,29,1.0,1.0,1.0
642,1.2248857021331787,29,1.0,1.0,1.0
643,1.2090113162994385,29,1.0,1.0,1.0
644,1.0903129577636719,26,-1.0,0.0,1.0
645,1.1552329063415527,28,1.0,1.0,1.0
646,1.2244775295257568,29,1.0,1.0,1.0
647,1.0894560813903809,26,-1.0,0.0,1.0
648,1.07558012008667,26,-1.0,0.0,1.0
649,1.0880546569824219,26,-1.0,0.0,1.0
650,0.4114077091217041,10,-1.0,0.0,0.0
651,0.424999475479126,10,-1.0,0.0,0.0
652,1.156144618988037,28,1.0,1.0,1.0
653,1.0861554145812988,26,-1.0,0.0,1.0
654,1.0883846282958984,26,-1.0,0.0,1.0
655,1.0717122554779053,26,-1.0,0.0,1.0
656,1.0864522457122803,26,1.0,1.0,0.0
657,1.2226026058197021,29,1.0,1.0,1.0
658,1.0714950561523438,26,-1.0,0.0,1.0
659,1.0854392051696777,26,-1.0,0.0,1.0
660,1.209470272064209,29,1.0,1.0,1.0
661,1.2230017185211182,29,1.0,1.0,1.0
662,1.0895729064941406,26,-1.0,0.0,1.0
663,1.9899766445159912,48,-1.0,1.0,1.0
664,1.085576057434082,26,-1.0,0.0,1.0
665,1.0880241394042969,26,-1.0,0.0,1.0
666,6.871467113494873,165,1.0,2.0,2.0
667,1.091691017150879,26,-1.0,0.0,1.0
668,1.0710318088531494,26,-1.0,0.0,1.0
669,1.2244961261749268,29,1.0,1.0,1.0
670,1.2078142166137695,29,1.0,1.0,1.0
671,1.2235441207885742,29,1.0,1.0,1.0
672,1.2201244831085205,29,1.0,1.0,1.0
673,1.2041184902191162,29,1.0,1.0,1.0
674,1.2282490730285645,29,1.0,1.0,1.0
675,1.0735905170440674,26,-1.0,0.0,1.0
676,1.0868656635284424,26,1.0,1.0,0.0
677,1.2265706062316895,29,1.0,1.0,1.0
678,1.2073566913604736,29,1.0,1.0,1.0
679,1.0874292850494385,26,-1.0,0.0,1.0
680,1.1561837196350098,28,1.0,1.0,1.0
681,1.2243587970733643,29,1.0,1.0,1.0
682,0.4113292694091797,10,1.0,0.0,0.0
683,1.087024450302124,26,-1.0,0.0,1.0
684,1.2049176692962646,29,1.0,1.0,1.0
685,1.2248053550720215,29,1.0,1.0,1.0
686,1.0872869491577148,26,-1.0,0.0,1.0
687,1.0732567310333252,26,-1.0,0.0,1.0
688,1.0901644229888916,26,-1.0,0.0,1.0
689,1.0713832378387451,26,-1.0,0.0,1.0
690,1.224391222000122,29,1.0,1.0,1.0
691,1.2094354629516602,29,1.0,1.0,1.0
692,1.0865769386291504,26,1.0,1.0,0.0
693,0.4092519283294678,10,-1.0,0.0,0.0
694,1.0892188549041748,26,1.0,1.0,0.0
695,1.0876729488372803,26,-1.0,0.0,1.0
696,0.4073019027709961,10,1.0,0.0,0.0
697,1.7534842491149902,42,1.0,1.0,1.0
698,1.089721918106079,26,-1.0,0.0,1.0
699,1.0720953941345215,26,1.0,1.0,0.0
700,1.0872249603271484,26,1.0,1.0,0.0
701,1.174060344696045,28,1.0,1.0,1.0
702,1.2055087089538574,29,1.0,1.0,1.0
703,1.0898821353912354,26,-1.0,0.0,1.0
704,1.0883097648620605,26,-1.0,0.0,1.0
705,1.9192345142364502,26,-1.0,0.0,1.0
706,1.0714163780212402,26,-1.0,0.0,1.0
707,2.4664900302886963,59,-1.0,1.0,2.0
708,1.2208683490753174,29,1.0,1.0,1.0
709,1.225862741470337,29,1.0,1.0,1.0
710,1.0881054401397705,26,-1.0,0.0,1.0
711,1.2255899906158447,29,1.0,1.0,1.0
712,1.207683801651001,29,1.0,1.0,1.0
713,1.3295533657073975,32,-1.0,1.0,1.0
714,1.7495579719543457,42,1.0,1.0,1.0
715,1.0892622470855713,26,-1.0,0.0,1.0
716,0.40726327896118164,10,-1.0,0.0,0.0
717,1.222579002380371,29,1.0,1.0,1.0
718,1.2238082885742188,29,1.0,1.0,1.0
719,1.2062997817993164,29,1.0,1.0,1.0
720,0.42434263229370117,10,-1.0,0.0,0.0
721,1.0730059146881104,26,-1.0,0.0,1.0
722,1.2259678840637207,29,1.0,1.0,1.0
723,2.4669697284698486,59,-1.0,1.0,2.0
724,1.2062876224517822,29,1.0,1.0,1.0
725,1.2235424518585205,29,1.0,1.0,1.0
726,1.071340799331665,26,-1.0,0.0,1.0
727,1.0873339176177979,26,-1.0,0.0,1.0
728,1.8021340370178223,43,1.0,1.0,1.0
729,2.9584264755249023,71,1.0,1.0,0.0
730,1.2247097492218018,29,1.0,1.0,1.0
731,1.0702342987060547,26,-1.0,0.0,1.0
732,1.089298963546753,26,-1.0,0.0,1.0
733,1.0893733501434326,26,-1.0,0.0,1.0
734,1.0717840194702148,26,1.0,1.0,0.0
735,1.2099268436431885,29,1.0,1.0,1.0
736,1.2243778705596924,29,1.0,1.0,1.0
737,1.0888926982879639,26,-1.0,0.0,1.0
738,1.076171875,26,1.0,1.0,0.0
739,2.467604398727417,59,-1.0,1.0,2.0
740,1.0884933471679688,26,-1.0,0.0,1.0
741,1.0711908340454102,26,1.0,1.0,0.0
742,1.222135305404663,29,1.0,1.0,1.0
743,1.0885591506958008,26,-1.0,0.0,1.0
744,1.0733823776245117,26,-1.0,0.0,1.0
745,1.2109348773956299,29,1.0,1.0,1.0
746,1.0881388187408447,26,-1.0,0.0,1.0
747,1.0901293754577637,26,1.0,1.0,0.0
748,1.0711793899536133,26,-1.0,0.0,1.0
749,1.086879014968872,26,-1.0,0.0,1.0
750,1.2151222229003906,29,1.0,1.0,1.0
751,1.0882563591003418,26,-1.0,0.0,1.0
752,1.072202444076538,26,-1.0,0.0,1.0
753,2.464789628982544,59,-1.0,1.0,2.0
754,0.424302339553833,10,-1.0,0.0,0.0
755,1.0925204753875732,26,1.0,1.0,0.0
756,0.40814852714538574,10,-1.0,0.0,0.0
757,1.0888595581054688,26,1.0,1.0,0.0
758,2.464524030685425,59,-1.0,1.0,2.0
759,1.2091929912567139,29,1.0,1.0,1.0
760,1.0880954265594482,26,-1.0,0.0,1.0
761,1.087265968322754,26,1.0,1.0,0.0
762,1.0742812156677246,26,-1.0,0.0,1.0
763,1.0882091522216797,26,-1.0,0.0,1.0
764,2.46366548538208,59,-1.0,1.0,2.0
765,1.0885279178619385,26,-1.0,0.0,1.0
766,1.1609776020050049,28,1.0,1.0,1.0
767,1.215339183807373,29,1.0,1.0,1.0
768,1.2327587604522705,29,1.0,1.0,1.0
769,1.0894052982330322,26,1.0,1.0,0.0
770,1.0876469612121582,26,1.0,1.0,0.0
771,1.0728907585144043,26,-1.0,0.0,1.0
772,1.0896081924438477,26,-1.0,0.0,1.0
773,1.2085762023925781,29,1.0,1.0,1.0
774,1.226942777633667,29,1.0,1.0,1.0
775,1.0869128704071045,26,1.0,1.0,0.0
776,1.9942762851715088,48,-1.0,1.0,1.0
777,1.2120506763458252,29,1.0,1.0,1.0
778,1.224651575088501,29,1.0,1.0,1.0
779,1.208510160446167,29,1.0,1.0,1.0
780,1.2122759819030762,29,1.0,1.0,1.0
781,1.0943996906280518,26,-1.0,0.0,1.0
782,0.4065968990325928,10,-1.0,0.0,0.0
783,1.210313320159912,29,1.0,1.0,1.0
784,1.0883188247680664,26,-1.0,0.0,1.0
785,2.4488964080810547,59,-1.0,1.0,2.0
786,1.1724326610565186,28,1.0,1.0,1.0
787,1.0698792934417725,26,-1.0,0.0,1.0
788,1.086754322052002,26,1.0,1.0,0.0
789,1.086639404296875,26,-1.0,0.0,1.0
790,1.087003231048584,26,1.0,1.0,0.0
791,1.205735683441162,29,1.0,1.0,1.0
792,1.2229056358337402,29,1.0,1.0,1.0
793,1.0872950553894043,26,-1.0,0.0,1.0
794,1.1558270454406738,28,1.0,1.0,1.0
795,1.2106165885925293,29,1.0,1.0,1.0
796,1.0871100425720215,26,-1.0,0.0,1.0
797,1.1559300422668457,28,1.0,1.0,1.0
798,1.222278356552124,29,1.0,1.0,1.0
799,1.2085511684417725,29,1.0,1.0,1.0
800,1.0954079627990723,26,-1.0,0.0,1.0
801,1.9868881702423096,48,-1.0,1.0,1.0
802,1.8003566265106201,43,1.0,1.0,1.0
803,1.223451852798462,29,1.0,1.0,1.0
804,0.40930795669555664,10,1.0,0.0,0.0
805,1.0904293060302734,26,1.0,1.0,0.0
806,1.8020024299621582,43,-1.0,1.0,1.0
807,1.0704700946807861,26,-1.0,0.0,1.0
808,1.174426794052124,28,1.0,1.0,1.0
809,1.0872447490692139,26,-1.0,0.0,1.0
810,0.4076869487762451,10,-1.0,0.0,0.0
811,1.2249863147735596,29,1.0,1.0,1.0
812,1.2066385746002197,29,1.0,1.0,1.0
813,1.7996737957000732,43,1.0,1.0,1.0
814,1.2236557006835938,29,1.0,1.0,1.0
815,1.0717010498046875,26,-1.0,0.0,1.0
816,1.1726012229919434,28,1.0,1.0,1.0
817,1.0902063846588135,26,-1.0,0.0,1.0
818,1.172199010848999,28,1.0,1.0,1.0
819,1.08640456199646,26,-1.0,0.0,1.0
820,1.074674367904663,26,1.0,1.0,0.0
821,1.2231996059417725,29,1.0,1.0,1.0
822,1.2076971530914307,29,1.0,1.0,1.0
823,0.4775266647338867,11,-1.0,1.0,0.0
824,1.07356858253479,26,1.0,1.0,0.0
825,2.788485527038574,67,-1.0,1.0,2.0
826,1.081521987915039,26,-1.0,0.0,1.0
827,1.2253856658935547,29,1.0,1.0,1.0
828,2.7876479625701904,67,-1.0,1.0,2.0
829,1.0881457328796387,26,-1.0,1.0,1.0
830,1.0863611698150635,26,-1.0,0.0,1.0
831,1.2096469402313232,29,1.0,1.0,1.0
832,1.2263269424438477,29,1.0,1.0,1.0
833,1.0699899196624756,26,-1.0,0.0,1.0
834,1.0874054431915283,26,-1.0,0.0,1.0
835,1.0886788368225098,26,-1.0,0.0,1.0
836,1.1560275554656982,28,1.0,1.0,1.0
837,1.0885818004608154,26,-1.0,0.0,1.0
838,1.072664737701416,26,-1.0,0.0,1.0
839,1.801496982574463,43,1.0,1.0,1.0
840,1.087770700454712,26,-1.0,0.0,1.0
841,2.448991060256958,59,-1.0,1.0,2.0
842,1.0869829654693604,26,-1.0,0.0,1.0
843,1.0711030960083008,26,-1.0,0.0,1.0
844,0.4255645275115967,10,-1.0,0.0,0.0
845,1.2086641788482666,29,1.0,1.0,1.0
846,1.8026223182678223,43,1.0,1.0,1.0
847,1.2064757347106934,29,1.0,1.0,1.0
848,1.2238330841064453,29,1.0,1.0,1.0
849,1.0786702632904053,26,-1.0,0.0,1.0
850,1.0900967121124268,26,-1.0,0.0,1.0
851,1.0688350200653076,26,1.0,1.0,0.0
852,1.08693528175354,26,1.0,1.0,0.0
853,2.465496301651001,59,-1.0,1.0,2.0
854,1.088977336883545,26,-1.0,0.0,1.0
855,1.0883195400238037,26,-1.0,0.0,1.0
856,0.3751814365386963,9,-1.0,0.0,0.0
857,1.087472915649414,26,1.0,1.0,0.0
858,1.206310510635376,29,1.0,1.0,1.0
859,1.2232763767242432,29,1.0,1.0,1.0
860,1.0721967220306396,26,-1.0,0.0,1.0
861,1.0888149738311768,26,-1.0,0.0,1.0
862,1.2244927883148193,29,1.0,1.0,1.0
863,1.090399980545044,26,-1.0,0.0,1.0
864,1.0892620086669922,26,-1.0,0.0,1.0
865,1.2070107460021973,29,1.0,1.0,1.0
866,1.2235710620880127,29,1.0,1.0,1.0
867,2.4677088260650635,59,-1.0,1.0,2.0
868,1.8018808364868164,43,1.0,1.0,1.0
869,0.3744471073150635,9,-1.0,0.0,0.0
870,1.0869395732879639,26,1.0,1.0,0.0
871,1.2069928646087646,29,1.0,1.0,1.0
872,1.341855764389038,32,-1.0,1.0,1.0
873,1.0704116821289062,26,-1.0,0.0,1.0
874,1.0926105976104736,26,-1.0,0.0,1.0
875,1.0703558921813965,26,-1.0,0.0,1.0
876,1.0903937816619873,26,-1.0,0.0,1.0
877,1.156698226928711,28,1.0,1.0,1.0
878,1.0917279720306396,26,1.0,1.0,0.0
879,1.1711516380310059,28,1.0,1.0,1.0
880,0.3757491111755371,9,-1.0,0.0,0.0
881,1.0867063999176025,26,-1.0,0.0,1.0
882,1.2057886123657227,29,1.0,1.0,1.0
883,1.8016948699951172,43,1.0,1.0,1.0
884,1.8009188175201416,43,1.0,1.0,1.0
885,1.8020901679992676,43,1.0,1.0,1.0
886,0.4092981815338135,10,1.0,0.0,0.0
887,1.0898630619049072,26,1.0,1.0,0.0
888,1.0722720623016357,26,-1.0,0.0,1.0
889,1.0867199897766113,26,-1.0,0.0,1.0
890,1.225071907043457,29,1.0,1.0,1.0
891,1.0701806545257568,26,-1.0,0.0,1.0
892,1.0881547927856445,26,-1.0,0.0,1.0
893,1.0871403217315674,26,-1.0,0.0,1.0
894,1.070673942565918,26,-1.0,0.0,1.0
895,1.2236976623535156,29,1.0,1.0,1.0
896,1.223400592803955,29,1.0,1.0,1.0
897,1.206852674484253,29,1.0,1.0,1.0
898,1.8032841682434082,43,1.0,1.0,1.0
899,1.2071819305419922,29,1.0,1.0,1.0
900,1.2245357036590576,29,1.0,1.0,1.0
901,1.875009536743164,45,-1.0,1.0,2.0
902,1.8010272979736328,43,1.0,1.0,1.0
903,1.088334083557129,26,-1.0,0.0,1.0
904,1.0768792629241943,26,-1.0,0.0,1.0
905,1.2234621047973633,29,1.0,1.0,1.0
906,2.4680516719818115,59,-1.0,1.0,2.0
907,1.8013501167297363,43,1.0,1.0,1.0
908,1.0777921676635742,26,-1.0,0.0,1.0
909,1.0878913402557373,26,1.0,1.0,0.0
910,1.7190446853637695,41,1.0,1.0,1.0
911,1.2250654697418213,29,1.0,1.0,1.0
912,1.7911348342895508,43,1.0,1.0,1.0
913,1.805394172668457,43,1.0,1.0,1.0
914,1.224748134613037,29,1.0,1.0,1.0
915,0.4139060974121094,10,-1.0,0.0,0.0
916,0.4084045886993408,10,-1.0,0.0,0.0
917,1.2230677604675293,29,1.0,1.0,1.0
918,1.8027362823486328,43,1.0,1.0,1.0
919,1.2051241397857666,29,1.0,1.0,1.0
920,1.225306749343872,29,1.0,1.0,1.0
921,1.207611322402954,29,1.0,1.0,1.0
922,1.0879027843475342,26,-1.0,0.0,1.0
923,1.0884718894958496,26,-1.0,0.0,1.0
924,0.37360286712646484,9,-1.0,0.0,0.0
925,2.4534671306610107,59,-1.0,1.0,2.0
926,1.0713517665863037,26,-1.0,0.0,1.0
927,1.2246067523956299,29,1.0,1.0,1.0
928,1.8020241260528564,43,1.0,1.0,1.0
929,1.0711777210235596,26,1.0,1.0,0.0
930,1.0883502960205078,26,1.0,1.0,0.0
931,1.2080285549163818,29,1.0,1.0,1.0
932,2.47995662689209,59,-1.0,1.0,2.0
933,1.2070775032043457,29,1.0,1.0,1.0
934,1.2240169048309326,29,1.0,1.0,1.0
935,1.8009841442108154,43,1.0,1.0,1.0
936,1.0708227157592773,26,1.0,1.0,0.0
937,1.750256061553955,42,1.0,1.0,1.0
938,1.8004844188690186,43,1.0,1.0,1.0
939,1.8007116317749023,43,1.0,1.0,1.0
940,1.2271020412445068,29,1.0,1.0,1.0
941,1.207252025604248,29,1.0,1.0,1.0
942,1.222362756729126,29,1.0,1.0,1.0
943,1.070678472518921,26,-1.0,0.0,1.0
944,1.7510185241699219,42,1.0,1.0,1.0
945,1.8058669567108154,43,1.0,1.0,1.0
946,1.2096126079559326,29,1.0,1.0,1.0
947,1.2252957820892334,29,1.0,1.0,1.0
948,2.041919708251953,49,-1.0,1.0,1.0
949,1.800812005996704,43,1.0,1.0,1.0
950,1.8113806247711182,43,1.0,1.0,1.0
951,1.7868094444274902,43,1.0,1.0,1.0
952,1.8054203987121582,43,1.0,1.0,1.0
953,1.207942247390747,29,1.0,1.0,1.0
954,1.2255666255950928,29,1.0,1.0,1.0
955,0.40836572647094727,10,1.0,0.0,0.0
956,1.1739296913146973,28,1.0,1.0,1.0
957,1.801295518875122,43,1.0,1.0,1.0
958,1.789191722869873,43,1.0,1.0,1.0
959,1.0866708755493164,26,1.0,1.0,0.0
960,1.0857644081115723,26,1.0,1.0,0.0
961,1.2063689231872559,29,1.0,1.0,1.0
962,1.806232213973999,43,1.0,1.0,1.0
963,1.807185173034668,43,1.0,1.0,1.0
964,1.2155578136444092,29,1.0,1.0,1.0
965,1.7923634052276611,43,1.0,1.0,1.0
966,1.211195468902588,29,1.0,1.0,1.0
967,1.8017241954803467,43,1.0,1.0,1.0
968,1.212984323501587,29,1.0,1.0,1.0
969,1.8033440113067627,43,1.0,1.0,1.0
970,1.8026206493377686,43,1.0,1.0,1.0
971,1.8071653842926025,43,-1.0,1.0,1.0
972,1.7839076519012451,43,1.0,1.0,1.0
973,1.0934126377105713,26,1.0,1.0,0.0
974,1.7529196739196777,42,1.0,1.0,1.0
975,1.0729057788848877,26,1.0,1.0,0.0
976,2.4596540927886963,59,-1.0,1.0,2.0
977,1.8344287872314453,44,-1.0,1.0,2.0
978,1.801384687423706,43,1.0,1.0,1.0
979,2.429720878601074,58,-1.0,1.0,2.0
980,1.7842020988464355,43,1.0,1.0,1.0
981,1.2265369892120361,29,1.0,1.0,1.0
982,1.2102720737457275,29,1.0,1.0,1.0
983,1.802445650100708,43,1.0,1.0,1.0
984,1.8076951503753662,43,1.0,1.0,1.0
985,1.2074642181396484,29,1.0,1.0,1.0
986,1.0823156833648682,26,-1.0,0.0,1.0
987,1.0900077819824219,26,-1.0,0.0,1.0
988,1.212312936782837,29,1.0,1.0,1.0
989,1.0876576900482178,26,-1.0,0.0,1.0
990,1.9882798194885254,48,-1.0,1.0,1.0
991,1.8025877475738525,43,1.0,1.0,1.0
992,1.7997584342956543,43,1.0,1.0,1.0
993,1.2229530811309814,29,1.0,1.0,1.0
994,1.0709202289581299,26,1.0,1.0,0.0
995,1.0867600440979004,26,1.0,1.0,0.0
996,1.8022148609161377,43,1.0,1.0,1.0
997,1.8019697666168213,43,1.0,1.0,1.0
998,1.2069203853607178,29,1.0,1.0,1.0
999,1.8022491931915283,43,1.0,1.0,1.0
