episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
325,1.7496306896209717,42,1.0,1.7496306896209717,42,-1.0,1.0,1.0
326,1.0878088474273682,26,-1.0,1.0878088474273682,26,1.0,0.0,1.0
327,2.586580753326416,62,1.0,2.586580753326416,62,-1.0,1.0,2.0
328,1.0730602741241455,26,-1.0,1.0730602741241455,26,1.0,0.0,1.0
329,2.9580559730529785,71,1.0,2.9580559730529785,71,-1.0,1.0,0.0
330,1.0708270072937012,26,-1.0,1.0708270072937012,26,1.0,0.0,1.0
331,1.0872344970703125,26,-1.0,1.0872344970703125,26,1.0,0.0,1.0
332,1.0882856845855713,26,-1.0,1.0882856845855713,26,1.0,0.0,1.0
333,1.0716664791107178,26,-1.0,1.0716664791107178,26,1.0,0.0,1.0
334,2.9562315940856934,71,1.0,2.9562315940856934,71,-1.0,1.0,0.0
335,1.0912630558013916,26,-1.0,1.0912630558013916,26,1.0,0.0,1.0
336,1.088961124420166,26,1.0,1.088961124420166,26,-1.0,1.0,0.0
