episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
77,0.407778263092041,10,1.0,0.407778263092041,10,-1.0,0.0,1.0
78,0.4258551597595215,10,1.0,0.4268522262573242,10,-1.0,0.0,0.0
79,0.41199541091918945,10,1.0,0.412992000579834,10,-1.0,0.0,0.0
80,0.42600154876708984,10,1.0,0.4269988536834717,10,-1.0,0.0,0.0
81,1.0757396221160889,26,-1.0,1.0757396221160889,26,1.0,0.0,1.0
82,0.4107999801635742,10,1.0,0.41280508041381836,10,-1.0,0.0,0.0
83,0.4260258674621582,10,-1.0,0.42702293395996094,10,1.0,0.0,0.0
84,0.41153955459594727,10,1.0,0.4125368595123291,10,-1.0,0.0,0.0
85,1.0728204250335693,26,-1.0,1.0738191604614258,26,1.0,0.0,1.0
86,0.47838449478149414,11,1.0,0.47937703132629395,11,-1.0,0.0,1.0
87,0.4078688621520996,10,-1.0,0.4078688621520996,10,1.0,0.0,0.0
88,0.42687320709228516,10,-1.0,0.4278712272644043,10,1.0,0.0,0.0
89,0.4078984260559082,10,-1.0,0.40889525413513184,10,1.0,0.0,0.0
90,0.40876293182373047,10,-1.0,0.40876293182373047,10,1.0,0.0,0.0
91,0.4288444519042969,10,-1.0,0.4288444519042969,10,1.0,0.0,0.0
92,0.4106574058532715,10,-1.0,0.4116513729095459,10,1.0,0.0,0.0
93,0.42552781105041504,10,-1.0,0.42552781105041504,10,1.0,0.0,0.0
94,0.4268155097961426,10,1.0,0.4278085231781006,10,-1.0,0.0,0.0
95,0.4076690673828125,10,-1.0,0.40866756439208984,10,1.0,0.0,0.0
96,0.4257636070251465,10,1.0,0.42667126655578613,10,-1.0,0.0,0.0
97,0.40790390968322754,10,1.0,0.40790390968322754,10,-1.0,0.0,0.0
98,0.41011691093444824,10,-1.0,0.41110944747924805,10,1.0,0.0,0.0
99,1.088871955871582,26,1.0,1.088871955871582,26,-1.0,1.0,0.0
100,1.0892436504364014,26,1.0,1.090242624282837,26,-1.0,1.0,0.0
101,0.4087998867034912,10,1.0,0.4096996784210205,10,-1.0,0.0,0.0
102,0.41111063957214355,10,-1.0,0.41111063957214355,10,1.0,0.0,0.0
103,0.42567944526672363,10,1.0,0.42667198181152344,10,-1.0,0.0,0.0
104,0.40726232528686523,10,-1.0,0.40825605392456055,10,1.0,0.0,0.0
105,0.42447519302368164,10,1.0,0.4253659248352051,10,-1.0,0.0,0.0
106,0.4121246337890625,10,1.0,0.41312313079833984,10,-1.0,0.0,0.0
107,0.37411952018737793,9,1.0,0.37511658668518066,9,-1.0,0.0,0.0
108,0.4081001281738281,10,1.0,0.40909314155578613,10,-1.0,0.0,0.0
109,1.0753350257873535,26,-1.0,1.0753350257873535,26,1.0,0.0,1.0
110,0.42734313011169434,10,-1.0,0.4283406734466553,10,1.0,0.0,0.0
111,1.0789721012115479,26,-1.0,1.0789721012115479,26,1.0,0.0,1.0
112,1.0890848636627197,26,1.0,1.0890848636627197,26,-1.0,1.0,0.0
113,0.4075906276702881,10,-1.0,0.4085838794708252,10,1.0,0.0,0.0
114,0.42681336402893066,10,1.0,0.42681336402893066,10,-1.0,0.0,0.0
115,0.4077165126800537,10,-1.0,0.4086940288543701,10,1.0,0.0,0.0
116,0.4124455451965332,10,1.0,0.4124455451965332,10,-1.0,0.0,0.0
117,5.3437089920043945,129,-1.0,5.344706058502197,129,1.0,1.0,1.0
118,0.40797924995422363,10,-1.0,0.40897679328918457,10,1.0,0.0,0.0
119,0.42673683166503906,10,1.0,0.4277336597442627,10,-1.0,0.0,0.0
120,0.4265267848968506,10,-1.0,0.4275193214416504,10,1.0,0.0,0.0
121,0.4091508388519287,10,1.0,0.4091508388519287,10,-1.0,0.0,0.0
122,0.42472100257873535,10,-1.0,0.42569923400878906,10,1.0,0.0,0.0
123,0.4073059558868408,10,1.0,0.40830278396606445,10,-1.0,0.0,0.0
124,0.4272751808166504,10,1.0,0.4282526969909668,10,-1.0,0.0,0.0
125,0.4588034152984619,11,-1.0,0.459796667098999,11,1.0,1.0,0.0
126,0.42443132400512695,10,1.0,0.42443132400512695,10,-1.0,0.0,0.0
127,0.4260387420654297,10,1.0,0.4270343780517578,10,-1.0,0.0,0.0
128,0.4091365337371826,10,-1.0,0.4091365337371826,10,1.0,0.0,0.0
129,0.42607903480529785,10,1.0,0.42707180976867676,10,-1.0,0.0,0.0
130,1.073768138885498,26,1.0,1.073768138885498,26,-1.0,1.0,0.0
131,0.4246342182159424,10,1.0,0.4256281852722168,10,-1.0,0.0,0.0
132,0.41089606285095215,10,-1.0,0.41089606285095215,10,1.0,0.0,0.0
133,0.41011667251586914,10,-1.0,0.41011667251586914,10,1.0,0.0,0.0
134,1.0884616374969482,26,1.0,1.0893549919128418,26,-1.0,1.0,0.0
135,0.40859150886535645,10,1.0,0.4076066017150879,10,-1.0,0.0,0.0
136,0.42622828483581543,10,-1.0,0.42722201347351074,10,1.0,0.0,0.0
137,1.070871353149414,26,1.0,1.0718646049499512,26,-1.0,1.0,0.0
138,1.8027303218841553,43,1.0,1.8037233352661133,43,-1.0,1.0,1.0
139,1.0895130634307861,26,-1.0,1.0895130634307861,26,1.0,0.0,1.0
140,0.40976762771606445,10,-1.0,0.40976762771606445,10,1.0,0.0,0.0
141,2.9634501934051514,71,1.0,2.964449882507324,71,-1.0,1.0,0.0
142,1.0883102416992188,26,1.0,1.0893042087554932,26,-1.0,1.0,0.0
143,0.46022510528564453,11,1.0,0.46121931076049805,11,-1.0,0.0,1.0
144,2.9672868251800537,71,-1.0,2.9681904315948486,71,1.0,0.0,1.0
145,2.9628214836120605,71,1.0,2.9638149738311768,71,-1.0,1.0,0.0
146,0.4252896308898926,10,-1.0,0.4252896308898926,10,1.0,0.0,0.0
147,1.0867867469787598,26,-1.0,1.0867867469787598,26,1.0,0.0,1.0
148,0.4588348865509033,11,-1.0,0.4588348865509033,11,1.0,1.0,0.0
149,0.40767383575439453,10,-1.0,0.40767383575439453,10,1.0,0.0,0.0
150,0.42488884925842285,10,-1.0,0.42577648162841797,10,1.0,0.0,0.0
151,0.40805697441101074,10,1.0,0.40894579887390137,10,-1.0,0.0,0.0
152,1.0923151969909668,26,-1.0,1.093306064605713,26,1.0,0.0,1.0
153,0.41069579124450684,10,1.0,0.4116935729980469,10,-1.0,0.0,0.0
154,1.090527057647705,26,-1.0,1.090527057647705,26,1.0,0.0,1.0
155,0.4067113399505615,10,-1.0,0.40770483016967773,10,1.0,0.0,0.0
156,1.0812103748321533,26,1.0,1.0822041034698486,26,-1.0,1.0,0.0
157,0.42475080490112305,10,-1.0,0.42475080490112305,10,1.0,0.0,0.0
158,1.0881879329681396,26,1.0,1.0891859531402588,26,-1.0,1.0,0.0
159,0.40898823738098145,10,-1.0,0.40987658500671387,10,1.0,0.0,0.0
160,1.088951826095581,26,1.0,1.089949131011963,26,-1.0,1.0,0.0
161,0.40950608253479004,10,-1.0,0.4105055332183838,10,1.0,0.0,0.0
162,1.0878233909606934,26,1.0,1.0888168811798096,26,-1.0,1.0,0.0
163,0.40805649757385254,10,1.0,0.4090263843536377,10,-1.0,0.0,0.0
164,1.0872604846954346,26,-1.0,1.088257074356079,26,1.0,0.0,1.0
165,0.40879201889038086,10,-1.0,0.40879201889038086,10,1.0,0.0,0.0
166,2.6172423362731934,63,1.0,2.618133068084717,63,-1.0,1.0,1.0
167,1.092200517654419,26,-1.0,1.0931978225708008,26,1.0,0.0,1.0
168,1.0764806270599365,26,1.0,1.0764806270599365,26,-1.0,1.0,0.0
169,1.087719202041626,26,1.0,1.087719202041626,26,-1.0,1.0,0.0
170,1.0719950199127197,26,1.0,1.0719950199127197,26,-1.0,1.0,0.0
171,0.42521047592163086,10,1.0,0.42620253562927246,10,-1.0,0.0,0.0
172,1.071281909942627,26,1.0,1.0722734928131104,26,-1.0,1.0,0.0
173,0.42626237869262695,10,1.0,0.42723584175109863,10,-1.0,0.0,0.0
174,0.4064769744873047,10,-1.0,0.4074709415435791,10,1.0,0.0,0.0
175,0.42436814308166504,10,1.0,0.42534518241882324,10,-1.0,0.0,1.0
176,1.086555004119873,26,1.0,1.086555004119873,26,-1.0,1.0,0.0
177,0.42824816703796387,10,1.0,0.42824816703796387,10,-1.0,0.0,0.0
178,1.0887975692749023,26,-1.0,1.0897908210754395,26,1.0,0.0,1.0
179,0.42480039596557617,10,-1.0,0.425792932510376,10,1.0,0.0,0.0
180,0.4126095771789551,10,-1.0,0.4136080741882324,10,1.0,0.0,0.0
181,1.0881388187408447,26,1.0,1.0881388187408447,26,-1.0,1.0,0.0
182,1.0731031894683838,26,1.0,1.0741193294525146,26,-1.0,1.0,0.0
183,1.0900790691375732,26,1.0,1.0900790691375732,26,-1.0,1.0,0.0
184,0.4247283935546875,10,-1.0,0.4247283935546875,10,1.0,0.0,0.0
185,1.7534711360931396,42,1.0,1.7543590068817139,42,-1.0,1.0,1.0
186,1.0905163288116455,26,1.0,1.091552495956421,26,-1.0,1.0,0.0
187,1.0730829238891602,26,-1.0,1.0730829238891602,26,1.0,0.0,1.0
188,1.8052513599395752,43,-1.0,1.8052513599395752,43,1.0,1.0,1.0
189,1.0884830951690674,26,1.0,1.0884830951690674,26,-1.0,1.0,0.0
190,1.751744031906128,42,1.0,1.751744031906128,42,-1.0,1.0,1.0
191,1.0702967643737793,26,1.0,1.0702967643737793,26,-1.0,1.0,0.0
192,1.087343454360962,26,1.0,1.0883407592773438,26,-1.0,1.0,0.0
193,1.789670467376709,43,1.0,1.7906649112701416,43,-1.0,1.0,1.0
194,1.80647873878479,43,-1.0,1.807476282119751,43,1.0,1.0,1.0
195,1.0920324325561523,26,-1.0,1.094024658203125,26,1.0,0.0,1.0
196,2.4341421127319336,59,1.0,2.4341421127319336,59,-1.0,2.0,1.0
197,1.5827925205230713,38,1.0,1.5837883949279785,38,-1.0,1.0,1.0
198,1.090357780456543,26,-1.0,1.090357780456543,26,1.0,0.0,1.0
199,1.0740134716033936,26,1.0,1.0740134716033936,26,-1.0,1.0,0.0
200,1.1028199195861816,30,-1.0,1.1038177013397217,30,1.0,0.0,1.0
201,0.4088413715362549,12,-1.0,0.4088413715362549,12,1.0,0.0,0.0
202,0.3923802375793457,12,-1.0,0.3923802375793457,12,1.0,0.0,0.0
203,0.39446330070495605,12,-1.0,0.3953545093536377,12,1.0,0.0,0.0
204,0.40732717514038086,12,-1.0,0.40832090377807617,12,1.0,0.0,0.0
205,0.3915538787841797,12,-1.0,0.3915538787841797,12,1.0,0.0,0.0
206,0.4081747531890869,12,1.0,0.4081747531890869,12,-1.0,0.0,0.0
207,0.39190220832824707,12,-1.0,0.39190220832824707,12,1.0,0.0,0.0
208,0.411893367767334,12,1.0,0.411893367767334,12,-1.0,0.0,0.0
209,0.3963453769683838,12,1.0,0.3963453769683838,12,-1.0,0.0,0.0
210,0.3928699493408203,12,1.0,0.393862247467041,12,-1.0,0.0,0.0
211,0.4100532531738281,12,-1.0,0.41104674339294434,12,1.0,0.0,0.0
212,0.39269137382507324,12,-1.0,0.3936879634857178,12,1.0,0.0,0.0
213,0.4018855094909668,12,1.0,0.40288352966308594,12,-1.0,0.0,0.0
214,0.39107847213745117,12,-1.0,0.3919713497161865,12,1.0,0.0,0.0
215,0.4079713821411133,12,-1.0,0.4079713821411133,12,1.0,0.0,0.0
216,0.3942441940307617,12,1.0,0.39523744583129883,12,-1.0,0.0,0.0
217,0.40851759910583496,12,-1.0,0.409487247467041,12,1.0,0.0,0.0
218,0.39010047912597656,12,1.0,0.39109325408935547,12,-1.0,0.0,0.0
219,0.41353893280029297,12,1.0,0.4145362377166748,12,-1.0,0.0,0.0
220,1.75386643409729,53,1.0,1.75386643409729,53,-1.0,1.0,1.0
221,1.1083564758300781,33,1.0,1.1093535423278809,33,-1.0,1.0,0.0
222,1.0697484016418457,32,1.0,1.0687503814697266,32,-1.0,1.0,0.0
223,1.08888840675354,33,1.0,1.08888840675354,33,-1.0,1.0,0.0
224,0.40868425369262695,12,1.0,0.40868425369262695,12,-1.0,0.0,0.0
225,1.0899181365966797,33,1.0,1.0899181365966797,33,-1.0,1.0,0.0
226,1.7723267078399658,53,-1.0,1.7733194828033447,53,1.0,1.0,1.0
227,1.091054916381836,33,-1.0,1.0920534133911133,33,1.0,0.0,1.0
228,1.1086952686309814,33,1.0,1.109691858291626,33,-1.0,1.0,0.0
229,0.39422059059143066,12,-1.0,0.39422059059143066,12,1.0,0.0,0.0
230,1.1089353561401367,33,-1.0,1.109931468963623,33,1.0,0.0,1.0
231,0.39156532287597656,12,1.0,0.3925590515136719,12,-1.0,0.0,0.0
232,1.7721798419952393,53,1.0,1.773176670074463,53,-1.0,1.0,1.0
233,0.39252424240112305,12,1.0,0.39452052116394043,12,-1.0,0.0,0.0
234,1.0722050666809082,32,1.0,1.0722050666809082,32,-1.0,1.0,0.0
235,1.104405164718628,33,-1.0,1.1054024696350098,33,1.0,0.0,1.0
236,1.7528271675109863,53,-1.0,1.7538042068481445,53,1.0,1.0,1.0
237,1.770003080368042,53,1.0,1.770995855331421,53,-1.0,1.0,1.0
238,0.3980436325073242,12,-1.0,0.3980436325073242,12,1.0,0.0,0.0
239,0.41145849227905273,12,1.0,0.41245532035827637,12,-1.0,0.0,0.0
240,0.42520618438720703,13,1.0,0.42619991302490234,13,-1.0,0.0,1.0
241,0.4078700542449951,12,-1.0,0.40886735916137695,12,1.0,0.0,0.0
242,0.39296841621398926,12,1.0,0.39296841621398926,12,-1.0,0.0,0.0
243,1.7678375244140625,53,1.0,1.7688345909118652,53,-1.0,1.0,1.0
244,0.39116811752319336,12,1.0,0.3921666145324707,12,-1.0,0.0,0.0
245,0.40931105613708496,12,1.0,0.41030406951904297,12,-1.0,0.0,0.0
246,5.1586198806762695,155,1.0,5.1586198806762695,155,-1.0,1.0,3.0
247,1.772282361984253,53,-1.0,1.772282361984253,53,1.0,1.0,1.0
248,1.7552878856658936,53,-1.0,1.7552878856658936,53,1.0,1.0,1.0
249,0.41203999519348145,12,1.0,0.41203999519348145,12,-1.0,0.0,0.0
250,0.39258384704589844,12,1.0,0.39258384704589844,12,-1.0,0.0,0.0
251,0.40806102752685547,12,1.0,0.40806102752685547,12,-1.0,0.0,0.0
252,0.39118361473083496,12,-1.0,0.39118361473083496,12,1.0,0.0,0.0
253,0.4078402519226074,12,-1.0,0.4088132381439209,12,1.0,0.0,0.0
254,0.3913459777832031,12,1.0,0.392317533493042,12,-1.0,0.0,0.0
255,0.40773797035217285,12,-1.0,0.4087235927581787,12,1.0,0.0,0.0
256,0.3909323215484619,12,1.0,0.39193010330200195,12,-1.0,0.0,0.0
257,0.40831828117370605,12,1.0,0.40831828117370605,12,-1.0,0.0,0.0
258,0.40922021865844727,12,1.0,0.41021728515625,12,-1.0,0.0,0.0
259,1.1035172939300537,33,-1.0,1.1044878959655762,33,1.0,0.0,1.0
260,0.39109373092651367,12,1.0,0.3920905590057373,12,-1.0,0.0,0.0
261,0.41132116317749023,12,-1.0,0.41231656074523926,12,1.0,0.0,0.0
262,0.390932559967041,12,-1.0,0.3919250965118408,12,1.0,0.0,0.0
263,1.7691278457641602,53,1.0,1.7690353393554688,53,-1.0,1.0,1.0
264,0.39225029945373535,12,1.0,0.39313554763793945,12,-1.0,0.0,0.0
265,0.40789008140563965,12,-1.0,0.40888237953186035,12,1.0,0.0,0.0
266,0.39362597465515137,12,1.0,0.39362597465515137,12,-1.0,0.0,0.0
267,1.1053698062896729,33,-1.0,1.1063623428344727,33,1.0,0.0,1.0
268,1.081500768661499,33,1.0,1.081500768661499,33,-1.0,1.0,0.0
269,0.40885305404663086,12,1.0,0.40885305404663086,12,-1.0,0.0,0.0
270,0.39026784896850586,12,-1.0,0.3911607265472412,12,1.0,0.0,0.0
271,0.41141676902770996,12,-1.0,0.4124140739440918,12,1.0,0.0,0.0
272,1.0593194961547852,32,-1.0,1.0603129863739014,32,1.0,0.0,1.0
273,4.037597179412842,121,-1.0,4.037597179412842,121,1.0,1.0,1.0
274,0.3925740718841553,12,-1.0,0.39347362518310547,12,1.0,0.0,0.0
275,1.0718584060668945,32,1.0,1.0718584060668945,32,-1.0,1.0,0.0
276,1.7696759700775146,53,1.0,1.7705633640289307,53,-1.0,1.0,1.0
277,1.091611623764038,33,1.0,1.091611623764038,33,-1.0,1.0,0.0
278,0.4073784351348877,12,-1.0,0.40834808349609375,12,1.0,0.0,0.0
279,0.39108729362487793,12,1.0,0.39108729362487793,12,-1.0,0.0,0.0
280,4.03635311126709,121,1.0,4.03635311126709,121,-1.0,1.0,1.0
281,0.4107382297515869,12,-1.0,0.41173791885375977,12,1.0,0.0,0.0
282,0.39221978187561035,12,-1.0,0.39321327209472656,12,1.0,0.0,0.0
283,0.39267992973327637,12,-1.0,0.39267992973327637,12,1.0,0.0,0.0
284,0.4097006320953369,12,1.0,0.4097006320953369,12,-1.0,0.0,0.0
285,0.3921024799346924,12,1.0,0.392991304397583,12,-1.0,0.0,0.0
286,0.4125087261199951,12,1.0,0.41350221633911133,12,-1.0,0.0,0.0
287,4.028367519378662,121,1.0,4.028367519378662,121,-1.0,1.0,1.0
288,0.39830756187438965,12,-1.0,0.3993039131164551,12,1.0,0.0,0.0
289,1.7718143463134766,53,1.0,1.772810935974121,53,-1.0,1.0,1.0
290,0.39296746253967285,12,-1.0,0.3939652442932129,12,1.0,0.0,0.0
291,0.41001343727111816,12,1.0,0.4110434055328369,12,-1.0,0.0,0.0
292,0.3932151794433594,12,-1.0,0.3932151794433594,12,1.0,0.0,0.0
293,0.40748095512390137,12,1.0,0.40748095512390137,12,-1.0,0.0,0.0
294,0.39701366424560547,12,1.0,0.3980119228363037,12,-1.0,0.0,0.0
295,0.39464354515075684,12,-1.0,0.39563584327697754,12,1.0,0.0,0.0
296,0.40798521041870117,12,1.0,0.4088735580444336,12,-1.0,0.0,0.0
297,0.39264822006225586,12,-1.0,0.39264822006225586,12,1.0,0.0,0.0
298,4.037858724594116,121,-1.0,4.0388569831848145,121,1.0,1.0,1.0
299,1.059368371963501,32,-1.0,1.0603630542755127,32,1.0,0.0,1.0
300,1.0740365982055664,32,-1.0,1.0750305652618408,32,1.0,0.0,1.0
301,0.392301082611084,12,-1.0,0.392301082611084,12,1.0,0.0,0.0
302,1.7744274139404297,53,-1.0,1.7744274139404297,53,1.0,1.0,1.0
303,1.7563714981079102,53,1.0,1.7563714981079102,53,-1.0,1.0,1.0
304,1.1086604595184326,33,-1.0,1.1086604595184326,33,1.0,0.0,1.0
305,1.1038875579833984,33,-1.0,1.1047749519348145,33,1.0,0.0,1.0
306,0.3962404727935791,12,1.0,0.39724063873291016,12,-1.0,0.0,0.0
307,0.3919665813446045,12,1.0,0.3919665813446045,12,-1.0,0.0,0.0
308,0.40874481201171875,12,1.0,0.40973854064941406,12,-1.0,0.0,0.0
309,0.3908505439758301,12,-1.0,0.3918440341949463,12,1.0,0.0,0.0
310,0.39341211318969727,12,-1.0,0.3944063186645508,12,1.0,0.0,0.0
311,1.1066739559173584,33,-1.0,1.1076722145080566,33,1.0,0.0,1.0
312,0.3919677734375,12,-1.0,0.3929615020751953,12,1.0,0.0,0.0
313,0.4077162742614746,12,1.0,0.4087395668029785,12,-1.0,0.0,0.0
314,0.39077281951904297,12,1.0,0.3917710781097412,12,-1.0,0.0,0.0
315,4.037436246871948,121,1.0,4.037436246871948,121,-1.0,1.0,1.0
316,1.774705171585083,53,1.0,1.7756056785583496,53,-1.0,1.0,1.0
317,0.39266371726989746,12,-1.0,0.39266371726989746,12,1.0,0.0,0.0
318,0.4084184169769287,12,-1.0,0.40931200981140137,12,1.0,0.0,0.0
319,0.40834999084472656,12,1.0,0.4093201160430908,12,-1.0,0.0,0.0
320,0.4000217914581299,12,-1.0,0.4010810852050781,12,1.0,0.0,0.0
321,0.4068915843963623,12,1.0,0.40788888931274414,12,-1.0,0.0,0.0
322,0.3928215503692627,12,-1.0,0.3938155174255371,12,1.0,0.0,0.0
323,0.393115758895874,12,-1.0,0.39407944679260254,12,1.0,0.0,0.0
324,2.349677324295044,70,1.0,2.350670576095581,70,-1.0,2.0,1.0
325,1.0735135078430176,32,1.0,1.0744843482971191,32,-1.0,1.0,0.0
326,1.1066465377807617,33,-1.0,1.1066465377807617,33,1.0,0.0,1.0
327,0.39167165756225586,12,-1.0,0.39167165756225586,12,1.0,0.0,0.0
328,1.1073532104492188,33,-1.0,1.1073532104492188,33,1.0,0.0,1.0
329,1.0920777320861816,33,1.0,1.0930709838867188,33,-1.0,1.0,0.0
330,0.4086596965789795,12,1.0,0.407698392868042,12,-1.0,0.0,0.0
331,1.0733826160430908,32,-1.0,1.0743796825408936,32,1.0,0.0,1.0
332,0.4086313247680664,12,1.0,0.4086313247680664,12,-1.0,0.0,0.0
333,4.020772218704224,121,-1.0,4.020772218704224,121,1.0,1.0,1.0
334,0.408872127532959,12,1.0,0.409759521484375,12,-1.0,0.0,0.0
335,1.7569353580474854,53,1.0,1.7579338550567627,53,-1.0,1.0,1.0
336,0.4111011028289795,12,1.0,0.4111011028289795,12,-1.0,0.0,0.0
337,0.39190077781677246,12,1.0,0.39190077781677246,12,-1.0,0.0,0.0
338,0.4088907241821289,12,1.0,0.40988898277282715,12,-1.0,0.0,0.0
